"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-00006-0003","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-BT-00006-0004","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-BT-00006-0005","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-BT-00006-0006","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-BT-00006-0007","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-BT-00006-0008","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-BT-00006-0009","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-BT-00006-0010","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-BT-00006-0011","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type .","T01","Always","NULL","all","ERROR","2"
"BR-BT-00006-0017","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type .","CEI","Always","NULL","all","ERROR","2"
"BR-BT-00006-0041","forbidden","BT-06-Lot","The BT-06 Strategic Procurement is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR","2"
"BR-BT-00009-0001","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","X01","Always","NULL","all","ERROR","2"
"BR-BT-00009-0002","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","X02","Always","NULL","all","ERROR","2"
"BR-BT-00009-0003","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-BT-00009-0004","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-BT-00009-0005","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-BT-00009-0006","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-BT-00009-0007","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-BT-00009-0008","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-BT-00009-0009","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-BT-00009-0010","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-BT-00009-0011","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","T01","Always","NULL","all","ERROR","2"
"BR-BT-00009-0021","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR","2"
"BR-BT-00009-0040","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","T02","Always","NULL","all","ERROR","2"
"BR-BT-00009-0047","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-BT-00009-0048","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-BT-00009-0049","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-BT-00009-0051","forbidden","BT-09(a)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-BT-00009-0052","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","X01","Always","NULL","all","ERROR","2"
"BR-BT-00009-0053","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","X02","Always","NULL","all","ERROR","2"
"BR-BT-00009-0054","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-BT-00009-0055","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-BT-00009-0056","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-BT-00009-0057","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-BT-00009-0058","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-BT-00009-0059","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-BT-00009-0060","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-BT-00009-0061","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-BT-00009-0072","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR","2"
"BR-BT-00009-0098","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-BT-00009-0099","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-BT-00009-0100","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-BT-00009-0102","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is not allowed at Procedure level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-BT-00009-0105","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is forbidden at Procedure level for a notice of type .","T01","Always","NULL","all","ERROR","2"
"BR-BT-00009-0106","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0107","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0108","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0109","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0110","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0111","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type .","CEI","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0112","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0113","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
"BR-BT-00009-0114","forbidden","BT-09(b)-Procedure","The BT-09 Cross Border Law is allowed at Procedure level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Cross Border Law (BT-09(a)-Procedure) is not present","NULL","all","ERROR","4"
